EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-3.42E+00,+5.80E+00,-2.76E+00,-1.534E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.34E+00,+5.81E+00,-2.84E+00,-1.503E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.28E+00,+5.81E+00,-2.91E+00,-1.465E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.20E+00,+5.83E+00,-3.01E+00,-1.427E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-3.13E+00,+5.84E+00,-3.08E+00,-1.396E+00
2,05/2/2026,18:19:30.984,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-3.07E+00,+5.84E+00,-3.16E+00,-1.358E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.99E+00,+5.86E+00,-3.24E+00,-1.328E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.91E+00,+5.86E+00,-3.31E+00,-1.289E+00
2,05/2/2026,18:19:30.984,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.84E+00,+5.88E+00,-3.40E+00,-1.251E+00
2,05/2/2026,18:19:30.985,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-2.78E+00,+5.88E+00,-3.48E+00,-1.221E+00
2,05/2/2026,18:19:30.985,-0.09E+00,+0.00E+00,+0.05E+00,+0.00E+00,-2.69E+00,+5.88E+00,-3.56E+00,-1.183E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.61E+00,+5.88E+00,-3.65E+00,-1.137E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-2.53E+00,+5.88E+00,-3.72E+00,-1.099E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-2.46E+00,+5.89E+00,-3.80E+00,-1.061E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.37E+00,+5.89E+00,-3.88E+00,-1.022E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-2.29E+00,+5.88E+00,-3.97E+00,-0.977E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-2.21E+00,+5.88E+00,-4.04E+00,-0.939E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,-2.14E+00,+5.88E+00,-4.12E+00,-0.900E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-2.06E+00,+5.88E+00,-4.20E+00,-0.862E+00
2,05/2/2026,18:19:30.985,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.97E+00,+5.88E+00,-4.27E+00,-0.824E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.89E+00,+5.88E+00,-4.35E+00,-0.786E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.82E+00,+5.86E+00,-4.43E+00,-0.740E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.72E+00,+5.86E+00,-4.50E+00,-0.702E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.65E+00,+5.84E+00,-4.56E+00,-0.664E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.57E+00,+5.81E+00,-4.62E+00,-0.626E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.48E+00,+5.80E+00,-4.68E+00,-0.580E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,-1.40E+00,+5.77E+00,-4.73E+00,-0.542E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.31E+00,+5.72E+00,-4.78E+00,-0.496E+00
2,05/2/2026,18:19:30.985,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-1.22E+00,+5.69E+00,-4.84E+00,-0.458E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.13E+00,+5.65E+00,-4.88E+00,-0.412E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-1.04E+00,+5.60E+00,-4.93E+00,-0.366E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.95E+00,+5.55E+00,-4.97E+00,-0.320E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.87E+00,+5.51E+00,-5.02E+00,-0.275E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.78E+00,+5.46E+00,-5.07E+00,-0.237E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.69E+00,+5.42E+00,-5.11E+00,-0.191E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.60E+00,+5.37E+00,-5.14E+00,-0.145E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.50E+00,+5.33E+00,-5.19E+00,-0.099E+00
2,05/2/2026,18:19:30.986,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.40E+00,+5.26E+00,-5.23E+00,-0.053E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.31E+00,+5.20E+00,-5.28E+00,-0.008E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.21E+00,+5.14E+00,-5.31E+00,+0.046E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,-0.11E+00,+5.10E+00,-5.36E+00,+0.092E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,-0.02E+00,+5.04E+00,-5.39E+00,+0.137E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.08E+00,+4.96E+00,-5.42E+00,+0.183E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.18E+00,+4.91E+00,-5.46E+00,+0.229E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.27E+00,+4.85E+00,-5.49E+00,+0.282E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.38E+00,+4.78E+00,-5.52E+00,+0.328E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+0.47E+00,+4.72E+00,-5.55E+00,+0.374E+00
2,05/2/2026,18:19:30.986,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+0.56E+00,+4.65E+00,-5.60E+00,+0.420E+00
2,05/2/2026,18:19:30.986,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.67E+00,+4.59E+00,-5.63E+00,+0.465E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+0.76E+00,+4.52E+00,-5.66E+00,+0.519E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+0.85E+00,+4.46E+00,-5.69E+00,+0.565E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+0.96E+00,+4.38E+00,-5.71E+00,+0.610E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+1.05E+00,+4.30E+00,-5.72E+00,+0.656E+00
2,05/2/2026,18:19:30.987,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+1.14E+00,+4.23E+00,-5.75E+00,+0.702E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+1.24E+00,+4.17E+00,-5.77E+00,+0.748E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+1.33E+00,+4.10E+00,-5.80E+00,+0.786E+00
2,05/2/2026,18:19:30.987,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+1.42E+00,+4.03E+00,-5.81E+00,+0.832E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+1.51E+00,+3.95E+00,-5.83E+00,+0.877E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+1.59E+00,+3.89E+00,-5.84E+00,+0.916E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+1.68E+00,+3.82E+00,-5.86E+00,+0.961E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+1.77E+00,+3.75E+00,-5.88E+00,+1.000E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+1.86E+00,+3.68E+00,-5.89E+00,+1.038E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+1.94E+00,+3.62E+00,-5.91E+00,+1.083E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.03E+00,+3.54E+00,-5.92E+00,+1.122E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.11E+00,+3.46E+00,-5.94E+00,+1.167E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.20E+00,+3.39E+00,-5.95E+00,+1.206E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.27E+00,+3.33E+00,-5.97E+00,+1.244E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.37E+00,+3.25E+00,-5.97E+00,+1.282E+00
2,05/2/2026,18:19:30.987,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.44E+00,+3.17E+00,-5.98E+00,+1.328E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+2.52E+00,+3.10E+00,-5.98E+00,+1.366E+00
2,05/2/2026,18:19:30.988,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.61E+00,+3.04E+00,-6.00E+00,+1.404E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.69E+00,+2.96E+00,-6.00E+00,+1.442E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+2.76E+00,+2.87E+00,-6.00E+00,+1.480E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+2.84E+00,+2.81E+00,-6.00E+00,+1.518E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+2.91E+00,+2.72E+00,-6.01E+00,+1.557E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.01E+00,+2.64E+00,-6.01E+00,+1.595E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.08E+00,+2.56E+00,-6.01E+00,+1.633E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+3.16E+00,+2.49E+00,-6.01E+00,+1.671E+00
2,05/2/2026,18:19:30.988,-0.09E+00,+0.00E+00,+0.00E+00,+0.00E+00,+3.25E+00,+2.41E+00,-6.01E+00,+1.709E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.33E+00,+2.33E+00,-6.03E+00,+1.747E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.42E+00,+2.26E+00,-6.03E+00,+1.785E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.49E+00,+2.17E+00,-6.03E+00,+1.831E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.57E+00,+2.09E+00,-6.03E+00,+1.869E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.66E+00,+2.00E+00,-6.01E+00,+1.908E+00
2,05/2/2026,18:19:30.988,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+3.74E+00,+1.92E+00,-6.01E+00,+1.946E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+3.82E+00,+1.85E+00,-6.01E+00,+1.984E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.89E+00,+1.75E+00,-6.01E+00,+2.022E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+3.97E+00,+1.68E+00,-6.01E+00,+2.052E+00
2,05/2/2026,18:19:30.988,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.04E+00,+1.60E+00,-6.00E+00,+2.091E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.12E+00,+1.53E+00,-6.00E+00,+2.121E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.18E+00,+1.45E+00,-5.98E+00,+2.159E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+4.26E+00,+1.37E+00,-5.97E+00,+2.190E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.32E+00,+1.28E+00,-5.95E+00,+2.220E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.36E+00,+1.19E+00,-5.94E+00,+2.251E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.44E+00,+1.10E+00,-5.91E+00,+2.274E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.50E+00,+0.99E+00,-5.86E+00,+2.304E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.55E+00,+0.90E+00,-5.81E+00,+2.327E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.59E+00,+0.81E+00,-5.75E+00,+2.350E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.64E+00,+0.70E+00,-5.71E+00,+2.373E+00
2,05/2/2026,18:19:30.989,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.68E+00,+0.61E+00,-5.66E+00,+2.388E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+4.73E+00,+0.52E+00,-5.62E+00,+2.411E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.76E+00,+0.44E+00,-5.57E+00,+2.426E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.81E+00,+0.35E+00,-5.52E+00,+2.442E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.85E+00,+0.26E+00,-5.48E+00,+2.465E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.90E+00,+0.17E+00,-5.43E+00,+2.487E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+4.93E+00,+0.08E+00,-5.37E+00,+2.503E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+4.97E+00,-0.02E+00,-5.33E+00,+2.518E+00
2,05/2/2026,18:19:30.989,-0.09E+00,+0.00E+00,+0.00E+00,-0.05E+00,+5.01E+00,-0.11E+00,-5.26E+00,+2.541E+00
2,05/2/2026,18:19:30.989,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.04E+00,-0.20E+00,-5.22E+00,+2.556E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.08E+00,-0.29E+00,-5.16E+00,+2.571E+00
2,05/2/2026,18:19:30.990,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.11E+00,-0.38E+00,-5.10E+00,+2.587E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.14E+00,-0.47E+00,-5.02E+00,+2.594E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.16E+00,-0.58E+00,-4.96E+00,+2.609E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.19E+00,-0.69E+00,-4.88E+00,+2.625E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.22E+00,-0.78E+00,-4.82E+00,+2.640E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.25E+00,-0.87E+00,-4.75E+00,+2.648E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.28E+00,-0.98E+00,-4.67E+00,+2.663E+00
2,05/2/2026,18:19:30.990,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.31E+00,-1.07E+00,-4.61E+00,+2.671E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.33E+00,-1.18E+00,-4.53E+00,+2.678E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.36E+00,-1.28E+00,-4.46E+00,+2.693E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.37E+00,-1.36E+00,-4.38E+00,+2.701E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.40E+00,-1.46E+00,-4.32E+00,+2.716E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.43E+00,-1.56E+00,-4.24E+00,+2.724E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.45E+00,-1.65E+00,-4.17E+00,+2.732E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.48E+00,-1.74E+00,-4.09E+00,+2.747E+00
2,05/2/2026,18:19:30.990,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.49E+00,-1.83E+00,-4.03E+00,+2.754E+00
2,05/2/2026,18:19:30.990,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.51E+00,-1.94E+00,-3.95E+00,+2.754E+00
2,05/2/2026,18:19:30.990,-0.05E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.52E+00,-2.01E+00,-3.88E+00,+2.762E+00
2,05/2/2026,18:19:30.990,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.54E+00,-2.11E+00,-3.80E+00,+2.770E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.57E+00,-2.20E+00,-3.74E+00,+2.777E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.59E+00,-2.29E+00,-3.66E+00,+2.785E+00
2,05/2/2026,18:19:30.991,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.59E+00,-2.38E+00,-3.59E+00,+2.793E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.60E+00,-2.47E+00,-3.51E+00,+2.793E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.62E+00,-2.55E+00,-3.43E+00,+2.800E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.62E+00,-2.64E+00,-3.36E+00,+2.808E+00
2,05/2/2026,18:19:30.991,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.63E+00,-2.73E+00,-3.28E+00,+2.808E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.65E+00,-2.79E+00,-3.22E+00,+2.808E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.65E+00,-2.87E+00,-3.14E+00,+2.808E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.65E+00,-2.96E+00,-3.05E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.66E+00,-3.05E+00,-2.98E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.66E+00,-3.13E+00,-2.90E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.68E+00,-3.22E+00,-2.82E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.00E+00,+0.00E+00,+5.68E+00,-3.30E+00,-2.75E+00,+2.823E+00
2,05/2/2026,18:19:30.991,-0.09E+00,+0.00E+00,+0.05E+00,-0.05E+00,+5.68E+00,-3.37E+00,-2.67E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.68E+00,-3.45E+00,-2.59E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-3.54E+00,-2.52E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-3.62E+00,-2.44E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-3.69E+00,-2.35E+00,+2.816E+00
2,05/2/2026,18:19:30.991,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-3.77E+00,-2.27E+00,+2.816E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.68E+00,-3.85E+00,-2.20E+00,+2.808E+00
2,05/2/2026,18:19:30.992,-0.05E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.68E+00,-3.94E+00,-2.11E+00,+2.808E+00
2,05/2/2026,18:19:30.992,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-4.01E+00,-2.03E+00,+2.808E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,-4.09E+00,-1.94E+00,+2.800E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.66E+00,-4.18E+00,-1.86E+00,+2.800E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.65E+00,-4.24E+00,-1.77E+00,+2.793E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.65E+00,-4.32E+00,-1.69E+00,+2.785E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.65E+00,-4.39E+00,-1.62E+00,+2.785E+00
2,05/2/2026,18:19:30.992,-0.09E+00,+0.00E+00,+0.00E+00,-0.05E+00,+5.63E+00,-4.46E+00,-1.54E+00,+2.770E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.62E+00,-4.52E+00,-1.45E+00,+2.762E+00
2,05/2/2026,18:19:30.992,-0.05E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.59E+00,-4.58E+00,-1.36E+00,+2.747E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.00E+00,-0.05E+00,+5.54E+00,-4.64E+00,-1.28E+00,+2.732E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.51E+00,-4.68E+00,-1.19E+00,+2.716E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.48E+00,-4.75E+00,-1.10E+00,+2.701E+00
2,05/2/2026,18:19:30.992,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.43E+00,-4.79E+00,-1.01E+00,+2.678E+00
2,05/2/2026,18:19:30.992,-0.05E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.40E+00,-4.84E+00,-0.92E+00,+2.655E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.36E+00,-4.90E+00,-0.82E+00,+2.632E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.31E+00,-4.96E+00,-0.73E+00,+2.609E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.26E+00,-5.01E+00,-0.64E+00,+2.587E+00
2,05/2/2026,18:19:30.992,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.23E+00,-5.05E+00,-0.56E+00,+2.571E+00
2,05/2/2026,18:19:30.993,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.19E+00,-5.10E+00,-0.47E+00,+2.548E+00
2,05/2/2026,18:19:30.993,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.14E+00,-5.14E+00,-0.37E+00,+2.518E+00
2,05/2/2026,18:19:30.993,-0.09E+00,-0.05E+00,+0.05E+00,-0.05E+00,+5.10E+00,-5.19E+00,-0.27E+00,+2.495E+00
